time,title,rate,url,cover
,看不见听不见也爱你,5.7,https://movie.douban.com/subject/36215329/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2892021871.jpg
,千面特务,6.6,https://movie.douban.com/subject/36341784/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2890052212.jpg
,短信情缘,6.1,https://movie.douban.com/subject/35235819/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2888011640.jpg
,658公里、阳子的旅途,7.2,https://movie.douban.com/subject/36181583/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2893406404.jpg
,送院途中,7.0,https://movie.douban.com/subject/35402753/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2898624144.jpg
,在阳光下腐烂,5.9,https://movie.douban.com/subject/36181576/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2896621358.jpg
,洗发魔法二合一,5.9,https://movie.douban.com/subject/36321384/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2890445124.jpg
,帕坦,6.2,https://movie.douban.com/subject/35408082/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2882742690.jpg
,若虫：森林之歌,5.6,https://movie.douban.com/subject/27129722/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2629964954.jpg
,超级飞侠：乐迪加速,6.3,https://movie.douban.com/subject/36065713/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2893886888.jpg
,兴安岭猎人2轮回森林,6.2,https://movie.douban.com/subject/35936426/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2896657023.jpg
,你与我和我,6.7,https://movie.douban.com/subject/36189400/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2887353385.jpg
,迪斯科男孩,6.2,https://movie.douban.com/subject/35172481/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2890641773.jpg
,魔力麦克3：最后之舞,5.7,https://movie.douban.com/subject/35680805/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2885389768.jpg
,关于我的父亲,6.1,https://movie.douban.com/subject/35461745/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2891462053.jpg
,漂流人生,7.4,https://movie.douban.com/subject/35908339/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2899874168.jpg
,追星奶奶团,6.6,https://movie.douban.com/subject/35781837/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2884973543.jpg
,瞧一桥,6.9,https://movie.douban.com/subject/35235200/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2891044436.jpg
,读书会2：下一章,6.0,https://movie.douban.com/subject/35918091/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2887707643.jpg
,熊男,5.7,https://movie.douban.com/subject/35633254/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2889523159.jpg
,冠军,6.6,https://movie.douban.com/subject/35708419/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2887345602.jpg
,一勺糖,5.6,https://movie.douban.com/subject/36281110/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2888375385.jpg
,做工的人,6.7,https://movie.douban.com/subject/35366666/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2886625089.jpg
,辣妹刺客2,6.5,https://movie.douban.com/subject/35708612/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2900631346.jpg
,为爱孕狂,6.7,https://movie.douban.com/subject/36001529/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2896737473.jpg
,孤国春秋：七王丧钟,6.9,https://movie.douban.com/subject/35807182/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2890701435.jpg
,表白吧！在毕业前,6.7,https://movie.douban.com/subject/35651106/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2893833330.jpg
,村庄,5.6,https://movie.douban.com/subject/35907928/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2888328053.jpg
,嫌疑犯X的献身,6.5,https://movie.douban.com/subject/36539271/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2898395175.jpg
,10天的爱人,6.1,https://movie.douban.com/subject/36208104/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2886096825.jpg
,那个夏天：剧场版,7.4,https://movie.douban.com/subject/36375221/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2892118691.jpg
,度假伙伴2,5.6,https://movie.douban.com/subject/36401883/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2897165408.jpg
,正牌继承人,5.8,https://movie.douban.com/subject/36334494/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2889920028.jpg
,人吓人,5.9,https://movie.douban.com/subject/36477357/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2895568272.jpg
,我不好惹2：贝琪之怒,5.5,https://movie.douban.com/subject/35927536/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2892727072.jpg
,逐梦大海,7.4,https://movie.douban.com/subject/36151166/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2887987018.jpg
,西行纪之暗影魔城,5.6,https://movie.douban.com/subject/35489155/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2886232420.jpg
,伊伦嘉：诱惑的艺术,5.7,https://movie.douban.com/subject/35584698/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2898057763.jpg
,鲁邦三世VS猫眼三姐妹,6.1,https://movie.douban.com/subject/36104133/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2884789213.jpg
,枕边嫌疑人,6.5,https://movie.douban.com/subject/36462907/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2896240479.jpg
,我们有鬼啦,5.8,https://movie.douban.com/subject/27594861/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2887036542.jpg
,路德：落日之殇,5.8,https://movie.douban.com/subject/26297093/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2887734869.jpg
,生物钟,5.7,https://movie.douban.com/subject/36289824/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2890018716.jpg
,性福结局,5.6,https://movie.douban.com/subject/36532790/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2897425882.jpg
,老方法,5.4,https://movie.douban.com/subject/35592787/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2884435008.jpg
,细骨小屋,5.5,https://movie.douban.com/subject/36096467/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2880614133.jpg
,名侦探柯南 灰原哀物语～黑铁的神秘列车～,6.7,https://movie.douban.com/subject/36178405/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2884838241.jpg
,吹响悠风号 合奏比赛篇,8.8,https://movie.douban.com/subject/35923540/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2885627311.jpg
,东北警察故事2,7.2,https://movie.douban.com/subject/35813934/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2894037985.jpg
,绝地追击,6.5,https://movie.douban.com/subject/35192609/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2897295760.jpg
,圣诞快乐小蝙蝠侠,6.9,https://movie.douban.com/subject/35601983/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2900844329.jpg
,爱很美味,7.2,https://movie.douban.com/subject/35711450/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2889297555.jpg
,我的幸福婚约,6.5,https://movie.douban.com/subject/35882114/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2881802894.jpg
,鬼玩人崛起,6.5,https://movie.douban.com/subject/35410042/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2885989906.jpg
,潜伏5：红门,5.2,https://movie.douban.com/subject/34902394/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2890895109.jpg
,变形金刚：超能勇士崛起,5.8,https://movie.douban.com/subject/26634250/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2892024245.jpg
,蚁人与黄蜂女：量子狂潮,5.8,https://movie.douban.com/subject/34610636/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2888100566.jpg
,小镇幽浮,7.6,https://movie.douban.com/subject/36161478/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2894204604.jpg
,教师休息室,7.6,https://movie.douban.com/subject/36193697/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2900728598.jpg
,绝对杀手,6.5,https://movie.douban.com/subject/35904240/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2898929059.jpg
,口罩男子不想谈恋爱,7.0,https://movie.douban.com/subject/36327992/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2889681599.jpg
,极寒之城,6.4,https://movie.douban.com/subject/30450557/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892959059.jpg
,巨齿鲨2：深渊,5.0,https://movie.douban.com/subject/34882958/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2893737765.jpg
,果尔达,7.3,https://movie.douban.com/subject/35525524/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2896037406.jpg
,这么多年,6.3,https://movie.douban.com/subject/35591164/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2890952124.jpg
,犯罪都市3,6.5,https://movie.douban.com/subject/35807273/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892046070.jpg
,扫毒3：人在天涯,5.5,https://movie.douban.com/subject/35013359/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892914259.jpg
,盟约,7.4,https://movie.douban.com/subject/35722688/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2887388117.jpg
,第八感,7.6,https://movie.douban.com/subject/35983210/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2890138003.jpg
,女僚机,6.8,https://movie.douban.com/subject/36056072/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2900157322.jpg
,杀死福顺,6.7,https://movie.douban.com/subject/35521951/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2887348324.jpg
,热辣奇多的诞生,7.2,https://movie.douban.com/subject/36092435/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2897155906.jpg
,我的罪行,7.3,https://movie.douban.com/subject/35891597/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2886288431.jpg
,雷霆沙赞！众神之怒,5.4,https://movie.douban.com/subject/33402300/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2888229976.jpg
,三贵情史,5.6,https://movie.douban.com/subject/34923510/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2897753821.jpg
,黑莓,7.1,https://movie.douban.com/subject/36212964/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2890984698.jpg
,银河铁道之父,7.1,https://movie.douban.com/subject/35891499/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2891029112.jpg
,死尸死时四十四,6.3,https://movie.douban.com/subject/35914241/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2889016945.jpg
,金爆行动,5.5,https://movie.douban.com/subject/35199447/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2889239465.jpg
,美少女战士Cosmos 前篇,8.1,https://movie.douban.com/subject/35883383/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2887256182.jpg
,兜风,5.6,https://movie.douban.com/subject/35897468/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2889392248.jpg
,1947波士顿,7.3,https://movie.douban.com/subject/36010251/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2898598380.jpg
,偶滴神啊2,7.3,https://movie.douban.com/subject/35853358/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2899322727.jpg
,古立特宇宙,8.7,https://movie.douban.com/subject/35700022/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2889907890.jpg
,瞒天劫,7.2,https://movie.douban.com/subject/36105149/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2899776317.jpg
,小孩儿,7.5,https://movie.douban.com/subject/36217805/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2891602008.jpg
,过道,6.0,https://movie.douban.com/subject/35610159/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2893568257.jpg
,伯爵,6.8,https://movie.douban.com/subject/35944060/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2896661751.jpg
,交换人生,5.0,https://movie.douban.com/subject/35513968/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2886396440.jpg
,乘船而去,8.0,https://movie.douban.com/subject/35268501/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2893016943.jpg
,人生路不熟,5.8,https://movie.douban.com/subject/35653205/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2889864501.jpg
,中国乒乓之绝地反击,6.8,https://movie.douban.com/subject/30323380/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2887401308.jpg
,罪犯们,7.4,https://movie.douban.com/subject/35899010/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2892488483.jpg
,龙马精神,5.4,https://movie.douban.com/subject/35595615/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2890004015.jpg
,公平竞争,6.8,https://movie.douban.com/subject/36181093/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2896648482.jpg
,熊出没·伴我“熊芯”,7.1,https://movie.douban.com/subject/36123159/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2886535219.jpg
,傍晚向日葵,7.0,https://movie.douban.com/subject/36393865/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2900523041.jpg
,孤立无援,6.0,https://movie.douban.com/subject/36133787/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2897740776.jpg
,戏剧训练营,7.3,https://movie.douban.com/subject/36181528/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2897156061.jpg
,奇美拉,8.2,https://movie.douban.com/subject/35448539/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892253589.jpg
,金牌保镖,7.3,https://movie.douban.com/subject/35744460/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2896690010.jpg
,塑料大棚,7.0,https://movie.douban.com/subject/36088982/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2893873177.jpg
,垫底俱乐部,6.7,https://movie.douban.com/subject/36037265/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892948780.jpg
,了不起的夜晚,5.5,https://movie.douban.com/subject/35814176/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2888740694.jpg
,吾爱敦煌,7.2,https://movie.douban.com/subject/34852932/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2900852062.jpg
,偶得回响,7.3,https://movie.douban.com/subject/35749607/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2895230664.jpg
,渴水,6.6,https://movie.douban.com/subject/35681112/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2892430352.jpg
,再见，我的灵魂伴侣,7.3,https://movie.douban.com/subject/34670297/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2886570078.jpg
,怪物少女妮莫娜,7.6,https://movie.douban.com/subject/26423117/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2893914878.jpg
,自由职业者,5.6,https://movie.douban.com/subject/36078445/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2897158319.jpg
,绑架,7.3,https://movie.douban.com/subject/35397882/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2891701473.jpg
,贵公子,6.5,https://movie.douban.com/subject/35590275/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892069168.jpg
,走到尽头,6.5,https://movie.douban.com/subject/36171368/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2890362400.jpg
,蜘蛛网,6.3,https://movie.douban.com/subject/35096685/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2897426837.jpg
,请别相信她,5.1,https://movie.douban.com/subject/35295017/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892285438.jpg
,勿言推理 电影版,6.8,https://movie.douban.com/subject/35840430/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2893871508.jpg
,圣人营救,5.8,https://movie.douban.com/subject/35708511/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2899279745.jpg
,长沙夜生活,5.5,https://movie.douban.com/subject/35451891/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2888648134.jpg
,死亡修女,6.2,https://movie.douban.com/subject/35864096/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2898616342.jpg
,谍之心,6.1,https://movie.douban.com/subject/35274674/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2893485360.jpg
,对外秘密：权力的诞生,6.8,https://movie.douban.com/subject/35134330/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2887658111.jpg
,树上有个好地方2：美术老师的放羊班,7.9,https://movie.douban.com/subject/35869970/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2896069784.jpg
,目标,6.1,https://movie.douban.com/subject/35517644/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2896302362.jpg
,致命录像带85,6.3,https://movie.douban.com/subject/36118586/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2898061596.jpg
,她来找我,6.3,https://movie.douban.com/subject/27006417/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2898140308.jpg
,幽灵鬼屋,6.0,https://movie.douban.com/subject/4924145/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892107589.jpg
,枯草,7.3,https://movie.douban.com/subject/35211729/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2890621147.jpg
,神出鬼没,5.9,https://movie.douban.com/subject/35588155/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2888918765.jpg
,长空之王,6.5,https://movie.douban.com/subject/35209731/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2889598060.jpg
,倒数说爱你,5.4,https://movie.douban.com/subject/35876337/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2890958580.jpg
,快枪查理,5.5,https://movie.douban.com/subject/35700150/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2901264106.jpg
,战士,6.8,https://movie.douban.com/subject/35921751/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2897379590.jpg
,地狱屋起源：卡迈克尔庄园,6.1,https://movie.douban.com/subject/36127648/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2899839833.jpg
,若水沿流落于海,6.3,https://movie.douban.com/subject/35765725/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2889180543.jpg
,交涉,5.8,https://movie.douban.com/subject/33406476/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2885515624.jpg
,丛林野兽,6.2,https://movie.douban.com/subject/35681274/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2893883130.jpg
,白色塑料天空,7.0,https://movie.douban.com/subject/35168599/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2888180337.jpg
,初见倾心,6.8,https://movie.douban.com/subject/11532844/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2895518754.jpg
,汪汪队立大功大电影2：超能大冒险,7.6,https://movie.douban.com/subject/35712771/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2897946307.jpg
,别叫我“赌神”,4.8,https://movie.douban.com/subject/30434811/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2892073602.jpg
,恶世之子,6.7,https://movie.douban.com/subject/33433393/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2895468066.jpg
,死亡护理师,7.3,https://movie.douban.com/subject/34982427/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2881259602.jpg
,夜幕将至,7.2,https://movie.douban.com/subject/35211474/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2901988681.jpg
,甜蜜的家,5.6,https://movie.douban.com/subject/35790906/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892687388.jpg
,有一天我们会告诉彼此一切,6.3,https://movie.douban.com/subject/35707930/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2891376267.jpg
,教皇的驱魔人,6.3,https://movie.douban.com/subject/35296269/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2888428550.jpg
,虽然只是弄丢了手机,6.4,https://movie.douban.com/subject/35203206/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2887034251.jpg
,琳达想吃鸡肉,8.5,https://movie.douban.com/subject/35432330/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2892800875.jpg
,催眠,5.8,https://movie.douban.com/subject/30151567/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2890800938.jpg
,柜魔,5.5,https://movie.douban.com/subject/30258623/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2892092275.jpg
,一千零一种,6.5,https://movie.douban.com/subject/35317553/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2888729971.jpg
,望道,5.8,https://movie.douban.com/subject/35275659/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2888374121.jpg
,雷恩菲尔德,6.1,https://movie.douban.com/subject/34896242/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2886073492.jpg
,一个人的朝圣,7.5,https://movie.douban.com/subject/35361159/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2898999149.jpg
,洋子的困惑,6.9,https://movie.douban.com/subject/36070463/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2899182771.jpg
,爱是一把枪,6.4,https://movie.douban.com/subject/36176171/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2898265643.jpg
,在水中,6.5,https://movie.douban.com/subject/36219938/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2889527850.jpg
,沼泽王的女儿,5.7,https://movie.douban.com/subject/30147156/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2897245451.jpg
,命运/奇异赝品 黎明低语,8.3,https://movie.douban.com/subject/36099457/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2896396894.jpg
,不能流泪的悲伤,5.7,https://movie.douban.com/subject/36153321/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2886531289.jpg
,新·假面骑士,5.7,https://movie.douban.com/subject/35421743/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2889654332.jpg
,杀死紫罗兰,7.8,https://movie.douban.com/subject/36572788/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2898421343.jpg
,饥渴游戏,5.5,https://movie.douban.com/subject/36122158/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2888919519.jpg
,电影 假面骑士极狐：4位王者与黑狐,8.3,https://movie.douban.com/subject/36372932/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2893420937.jpg
,殖民者,7.6,https://movie.douban.com/subject/35206383/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2898479471.jpg
,甜蜜蜜：7510,6.4,https://movie.douban.com/subject/35914243/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2895952441.jpg
,消失的情人节,7.5,https://movie.douban.com/subject/35891428/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2890509457.jpg
,行骗高手,6.7,https://movie.douban.com/subject/35116322/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2886425851.jpg
,无神之地,6.1,https://movie.douban.com/subject/36301538/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2888966002.jpg
,借口公司2,7.3,https://movie.douban.com/subject/36125249/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2899827220.jpg
,三个火枪手：达达尼昂,6.5,https://movie.douban.com/subject/35360553/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2884773760.jpg
,#窨井盖,6.3,https://movie.douban.com/subject/35902715/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2879152500.jpg
,汤道,6.9,https://movie.douban.com/subject/36053033/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2880246992.jpg
,不足之处,7.0,https://movie.douban.com/subject/35420022/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2895559980.jpg
,爱是一场烟火,7.5,https://movie.douban.com/subject/36178164/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2889099037.jpg
,墨西哥万岁！,7.5,https://movie.douban.com/subject/36114486/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2881558190.jpg
,笼中之鸟,6.1,https://movie.douban.com/subject/35322671/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2886619751.jpg
,埋葬,7.0,https://movie.douban.com/subject/3833823/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2897851395.jpg
,爱情万岁,7.1,https://movie.douban.com/subject/36099497/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2890555295.jpg
,梦想,6.3,https://movie.douban.com/subject/34848578/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2889235412.jpg
,茜茜和我,6.6,https://movie.douban.com/subject/35884648/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2888017320.jpg
,处刑人藤枝梅安1,7.6,https://movie.douban.com/subject/35400240/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2884832763.jpg
,暴风,4.8,https://movie.douban.com/subject/35391267/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2890001019.jpg
,浴血无名·奔袭,7.0,https://movie.douban.com/subject/35775756/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2898524394.jpg
,做自己万岁,5.9,https://movie.douban.com/subject/36391983/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2896895546.jpg
,为人师表,7.9,https://movie.douban.com/subject/36328434/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2891160745.jpg
,传奇与蝴蝶,6.1,https://movie.douban.com/subject/35938535/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2884541001.jpg
,图腾,7.1,https://movie.douban.com/subject/36218615/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2898706845.jpg
,剧场版 佐佐木与宫野,8.0,https://movie.douban.com/subject/35819629/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2886439616.jpg
,蛛网男孩,5.6,https://movie.douban.com/subject/34955229/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2893307133.jpg
,波士顿连环命案,6.8,https://movie.douban.com/subject/35614661/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2888327618.jpg
,少年派的奇幻漂流,8.5,https://movie.douban.com/subject/36330906/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2890310318.jpg
,你伤害了我,6.8,https://movie.douban.com/subject/35729450/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2889692494.jpg
,潜水,6.1,https://movie.douban.com/subject/35700153/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2893898535.jpg
,一个好人,6.9,https://movie.douban.com/subject/35410157/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2885197914.jpg
,换命天堂,6.6,https://movie.douban.com/subject/36174857/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2893949071.jpg
,穷兄富弟,5.4,https://movie.douban.com/subject/36576596/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2898708402.jpg
,塞涅卡,7.0,https://movie.douban.com/subject/33384367/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2887261016.jpg
,飞机陷落,6.3,https://movie.douban.com/subject/34888000/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2882466756.jpg
,老水仙,6.9,https://movie.douban.com/subject/36221480/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2892725653.jpg
,美丽的灾难,5.6,https://movie.douban.com/subject/34971891/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2887748292.jpg
